31724, 5.905, 102.13093, 87.25306, Used Gel
31724, 5.905, 120.0, 87.25306, Used Gel
32756, 5.6349998, 94.13205, 92.3363, Used Gel
32756, 5.6349998, 120.0, 92.3363, Used Gel
36694, 5.545, 59.847755, 97.67108, Used Gel
36694, 5.545, 99.847755, 97.67108, Used Gel
34137, 5.23, 87.19008, 69.28586, Used Gel
34137, 5.23, 120.0, 69.28586, Used Gel
39264, 4.1949997, 61.042778, 81.01241, Used Gel
39264, 4.1949997, 101.04278, 81.01241, Used Gel
